Role;MeasurePoint;LocalIP(String);IP(Zero);Port;AppIdentifier;Session;Trial;ResultSize;Serial;ReplicationID;Subserial;ExecutingHost;IntermediateComp;FinalComp;RetryCounter;HeartBeatCounter;HotRetryCounter;CurrentTime;SystemStart;Duration
0;-2;0.0.0.0;0;0;1073146886;347;985;0;0;0;0;0.0.0.0;0;0;0;0;0;1581682533485;1581682533485;0;
0;0;0.0.0.0;0;59049;1073146886;347;985;0;1;0;0;0.0.0.0;0;0;0;0;0;1581682533486;1581682533485;1;
