Role;MeasurePoint;LocalIP(String);IP(Zero);Port;AppIdentifier;Session;Trial;ResultSize;Serial;ReplicationID;Subserial;ExecutingHost;IntermediateComp;FinalComp;RetryCounter;HeartBeatCounter;HotRetryCounter;CurrentTime;SystemStart;Duration
0;-2;0.0.0.0;0;0;724966336;347;985;0;0;0;0;0.0.0.0;0;0;0;0;0;1582108450442;1582108450442;0;
0;0;0.0.0.0;0;56769;724966336;347;985;0;1;0;0;0.0.0.0;0;0;0;0;0;1582108450443;1582108450442;1;
