Role;MeasurePoint;LocalIP(String);IP(Zero);Port;AppIdentifier;Session;Trial;ResultSize;Serial;ReplicationID;Subserial;ExecutingHost;IntermediateComp;FinalComp;RetryCounter;HeartBeatCounter;HotRetryCounter;CurrentTime;SystemStart;Duration
0;-2;0.0.0.0;0;0;1687284935;347;985;0;0;0;0;0.0.0.0;0;0;0;0;0;1581771496984;1581771496980;4;
0;0;0.0.0.0;0;64156;1687284935;347;985;0;1;0;0;0.0.0.0;0;0;0;0;0;1581771496990;1581771496980;10;
